toolbox.screen.cron_see_message|vedi messaggio
toolbox.screen.checksum_information|Integrità Checksum del file
toolbox.screen.file_not_exists|checkmd5.csv file non è disponibile. Impossibile verificare!
toolbox.screen.summary|Riepilogo
toolbox.screen.file_checked|%{nb_file} file controllati
toolbox.screen.file_modified|%{nb_file} file modificati
toolbox.screen.file_deleted|%{nb_file} file cancellati
toolbox.screen.list_modified_file|Elenco dei file modificati
toolbox.screen.list_deleted_file|Elenco dei file cancellati
toolbox.screen.action_information|Azioni Lengow
toolbox.table.title|Azioni Lengow
toolbox.table.id|ID
toolbox.table.order_id|ID Ordine
toolbox.table.action_id|ID azione
toolbox.table.order_line_sku|ID linea d'ordine
toolbox.table.action_type|Tipo azione
toolbox.table.retry|Riprova
toolbox.table.parameters|Impostazioni
toolbox.table.state|Stato
toolbox.table.state_processing|elaborazione in corso
toolbox.table.state_complete|completo
toolbox.table.created_at|Creato alle
toolbox.table.updated_at|Aggiornato al
lengow_setting.global_setting|Impostazioni globali
lengow_setting.global_plugin_version_title|Versione plugin
lengow_setting.global_magento_version_title|Versione Magento
lengow_setting.global_plugin_compatibility_title|Compatibilità plugin
lengow_setting.global_plugin_compatibility_yes|La versione di Magento è compatibile
lengow_setting.global_plugin_compatibility_no|La versione di Magento non è compatibile
lengow_setting.global_serveur_ip_title|IP del tuo server
lengow_setting.global_information_credential|Seleziona un negozio per modificarne le credenziali
lengow_setting.global_store_credential|Credenziali negozio
lengow_setting.global_store_enable_title|Abilita negozio
lengow_setting.global_store_enable_comment|Autorizza il negozio a lavorare con Lengow
lengow_setting.global_account_id_title|ID account
lengow_setting.global_account_id_comment|L'ID del tuo account Lengow
lengow_setting.global_access_token_title|Token di accesso
lengow_setting.global_access_token_comment|Il Tuo Token di Accesso Lengow
lengow_setting.global_secret_token_title|Token segreto
lengow_setting.global_secret_token_comment|Il Tuo Token Segreto Lengow
lengow_setting.global_advanced_setting|Tutte le impostazioni avanzate
lengow_setting.global_tracking_id_label|Tracker ID Prodotto
lengow_setting.global_authorized_ip_label|IP autorizzato
lengow_setting.global_authorized_ip_comment|Accesso autorizzato per IP, separato da ;
lengow_setting.export_setting|Impostazioni esportazione
lengow_setting.export_simple_setting|Impostazioni base esportazione
lengow_setting.export_selection_enable_label|Esporta solo i prodotti selezionati 
lengow_setting.export_out_stock_label|Esporta prodotti esauriti
lengow_setting.export_product_type_label|Tipo di prodotto da esportare
lengow_setting.export_product_status_label|Stato del prodotto da esportare
lengow_setting.export_advanced_setting|Impostazioni avanzate esportazione
lengow_setting.export_attribute_label|Seleziona gli attributi da esportare
lengow_setting.export_parent_image_label|Unisci immagini ai prodotti genitore se disponibili
lengow_setting.export_default_shipping_country_label|Paese di spedizione
lengow_setting.export_default_shipping_country_comment|Paese predefinito per le spese di spedizione
lengow_setting.export_default_shipping_method_label|Metodo di spedizione
lengow_setting.export_default_shipping_method_comment|Metodo di spedizione predefinito per il calcolo delle spese di spedizione
lengow_setting.export_default_shipping_price_label|Spese di spedizione
lengow_setting.export_default_shipping_price_comment|Spese di spedizione predefinite ove venga trovata una corrispondenza
lengow_setting.export_legacy_enable_label|Esporta con feed legacy
lengow_setting.export_legacy_enable_comment|Compatibilità con le vecchie versioni di Lengow
lengow_setting.export_file_enable_label|Salva il feed in un file
lengow_setting.export_file_enable_comment|Salva il feed in un file
lengow_setting.export_cron_enable_lable|Abilita cron Magento
lengow_setting.export_cron_enable_comment|Predisponi il task programmato per esportare il tuo feed ogni 4 ore
lengow_setting.import_setting|Impostazioni importazione
lengow_setting.import_simple_setting|Impostazioni base importazione
lengow_setting.import_advanced_setting|Impostazioni avanzate importazione
lengow_setting.import_days_title|Importa ordini da x giorni
lengow_setting.import_days_comment|Seleziona un numero di giorni
lengow_setting.import_customer_group_title|Gruppo cliente
lengow_setting.import_customer_group_comment|Seleziona un gruppo cliente per cliente Lengow
lengow_setting.import_default_shipping_method_title|Metodo di spedizione
lengow_setting.import_default_shipping_method_comment|Seleziona una modalità di spedizione per gli ordini importati
lengow_setting.import_report_mail_enable_title|Vorrei ricevere una notifica quando si verificano dei problemi relativi all'importazione dell'ordine
lengow_setting.import_report_mail_address_title|Indirizzo email per rapporto via email
lengow_setting.import_report_mail_address_comment|Email separata da ;
lengow_setting.import_ship_mp_enabled_title|Importa ordini spediti dai marketplace
lengow_setting.import_stock_ship_mp_title|Voglio diminuire la mia giacenza
lengow_setting.import_stock_ship_mp_comment|Utilizza questa opzione per prendere in considerazione gli ordini dei marketplace per il tuo backoffice Magento
lengow_setting.import_preprod_mode_enable_title|Modalità pre-produzione
lengow_setting.import_preprod_mode_enable_comment|Solo per la modalità di pre-produzione: nessun sincronizzazione dell'ordine con Lengow, gli ordini vengono importati ogni volta
lengow_setting.import_cron_enable_title|Abilita cron Magento
lengow_setting.import_cron_enable_comment|Predisponi il task programmato per importare il tuo ordine ogni 30 minuti
lengow_log.error.nb_order_imported|%{nb_order} ordine(i) importato(i)
lengow_log.error.nb_order_updated|%{nb_order} ordine(i) aggiornato(i)
lengow_log.error.nb_order_with_error|%{nb_order} ordine(i) con errori
lengow_log.error.no_notification|Nessuna nuova notifica sull'ordine
lengow_log.error.rest_time_to_import|L'importazione è già cominciata. Attendi %{rest_time} secondi prima di importare nuovamente gli ordini
lengow_log.error.account_id_empty|Nel negozio %{store_name} (%{store_id}) l'ID account, il token di accesso o quello segreto sono vuoti 
lengow_log.error.account_id_already_used|L'ID account %{account_id} è già utilizzato dal negozio %{store_name} (%{store_id})
lengow_log.error.order_not_found|Errore Lengow: impossibile trovare l'ordine nel feed Lengow
lengow_log.error.no_product|Errore Lengow: non ci sono prodotti nell'ordine
lengow_log.error.no_change_rate|Errore Lengow: nessun tasso di cambio disponibile per i prezzi dell'ordine
lengow_log.error.no_currency|Errore Lengow: nell'ordine manca la valuta
lengow_log.error.currency_not_available|la valuta %{currency_iso} non è disponibile nel tuo negozio
lengow_log.error.no_country_for_delivery_address|Errore Lengow: l'indirizzo di spedizione non contiene il Paese
lengow_log.error.no_billing_address|Errore Lengow: nell'ordine manca l'indirizzo di fatturazione
lengow_log.error.no_country_for_billing_address|Errore Lengow: l'indirizzo di fatturazione non contiene il Paese
lengow_log.exception.product_not_be_found|impossibile trovare il prodotto %{product_id}
lengow_log.exception.product_is_a_parent|Il prodotto %{product_id} è un ID genitore. È necessaria una variante del prodotto
lengow_log.exception.no_connection_webservice|Nel negozio %{store_name} (%{store_id}) la connessione con il servizio Web di Lengow non ha funzionato 
lengow_log.exception.crendentials_not_valid|Nel negozio %{store_name} (%{store_id}) l'ID account, il token di accesso o il token segreto non sono validi 
lengow_log.exception.error_lengow_webservice|Servizio Web Lengow: %{error_code} - %{error_message} nel negozio %{store_name} (%{store_id})
lengow_log.exception.timeout_api|Chiamata API bloccata a causa di un timeout
lengow_log.exception.marketplace_not_present|Errore Lengow: %{markeplace_name} non compare nell'elenco dei marketplace
lengow_log.exception.order_failed_with_quote|non è stato possibile creare l'ordine sulla base di un dato preventivo
lengow_log.exception.order_is_empty|non è stato possibile salvare l'ordine
lengow_log.exception.order_line_required|la linea dell'ordine è obbligatoria ma non è stata trovata nell'ordine
lengow_log.exception.action_not_valid|l'azione %{action} non è valida
lengow_log.exception.marketplace_action_not_present|l'azione marketplace %{action} non è presente
lengow_log.exception.store_id_require|È richiesto l'ID negozio
lengow_log.exception.marketplace_name_require|il nome del marketplace è obbligatorio
lengow_log.exception.arg_is_required|impossibile spedire l'ordine: %{arg_name} è obbligatorio
lengow_log.exception.action_is_too_old|L'azione ordine è troppo vecchia. Per favore riprova
lengow_log.mail_report.subject_report_mail|Errori importazioni Lengow
lengow_log.mail_report.order|Ordine %{marketplace_sku}
lengow_log.mail_report.no_error_in_report_mail|nessun messaggio di errore, contatta l'assistenza tramite https://supportlengow.zendesk.com/agent/
